Date,month,year,Block,Latitude,Longitude,Street,Trap,Tmax,Tmin,Tavg,DewPoint,dew_point_depression,WetBulb,wet_bulb_depression,Heat,Cool,relative_humidity,Sunrise,Sunset,daytime,Species,WnvPresent,PrecipTotal,StnPressure,ResultSpeed,ResultDir,VCTS,RA,HZ,BR,FG,DZ,TSRA,TS
2009-07-13,7,2009,10,41.974689,-87.890615, W OHARE AIRPORT,T900,79,61,70.0,46,24.0,57.0,13.0,0.0,5.0,42,0 days 04:28:00.000000000,0 days 19:27:00.000000000,0 days 14:59:00.000000000,CULEX RESTUANS,0.0,0.0,29.36,4.8,7,0,0,0,0,0,0,0,0
2009-07-13,7,2009,10,41.974689,-87.890615, W OHARE AIRPORT,T900,79,61,70.0,46,24.0,57.0,13.0,0.0,5.0,42,0 days 04:28:00.000000000,0 days 19:27:00.000000000,0 days 14:59:00.000000000,CULEX RESTUANS,0.0,0.0,29.36,4.8,7,0,0,0,0,0,0,0,0
2009-07-13,7,2009,10,41.974689,-87.890615, W OHARE AIRPORT,T900,79,61,70.0,46,24.0,57.0,13.0,0.0,5.0,42,0 days 04:28:00.000000000,0 days 19:27:00.000000000,0 days 14:59:00.000000000,CULEX RESTUANS,0.0,0.0,29.36,4.8,7,0,0,0,0,0,0,0,0
2009-07-13,7,2009,10,41.974689,-87.890615, W OHARE AIRPORT,T900,79,61,70.0,46,24.0,57.0,13.0,0.0,5.0,42,0 days 04:28:00.000000000,0 days 19:27:00.000000000,0 days 14:59:00.000000000,CULEX PIPIENS,0.0,0.0,29.36,4.8,7,0,0,0,0,0,0,0,0
2009-07-13,7,2009,10,41.957799,-87.930995, W OHARE,T903,79,61,70.0,46,24.0,57.0,13.0,0.0,5.0,42,0 days 04:28:00.000000000,0 days 19:27:00.000000000,0 days 14:59:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.36,4.8,7,0,0,0,0,0,0,0,0
2009-07-13,7,2009,10,41.957799,-87.930995, W OHARE,T903,79,61,70.0,46,24.0,57.0,13.0,0.0,5.0,42,0 days 04:28:00.000000000,0 days 19:27:00.000000000,0 days 14:59:00.000000000,CULEX RESTUANS,0.0,0.0,29.36,4.8,7,0,0,0,0,0,0,0,0
2009-07-13,7,2009,10,41.957799,-87.930995, W OHARE,T903,79,61,70.0,46,24.0,57.0,13.0,0.0,5.0,42,0 days 04:28:00.000000000,0 days 19:27:00.000000000,0 days 14:59:00.000000000,CULEX PIPIENS,0.0,0.0,29.36,4.8,7,0,0,0,0,0,0,0,0
2009-07-17,7,2009,41,41.95469,-87.800991, N OAK PARK AVE,T002,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,41,41.95469,-87.800991, N OAK PARK AVE,T002,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,41,41.95469,-87.800991, N OAK PARK AVE,T002,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,41,41.95469,-87.800991, N OAK PARK AVE,T002,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,25,41.891118,-87.65449100000001, W GRAND AVE,T046,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,25,41.891118,-87.65449100000001, W GRAND AVE,T046,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,25,41.891118,-87.65449100000001, W GRAND AVE,T046,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,25,41.891118,-87.65449100000001, W GRAND AVE,T046,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX SALINARIUS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,11,41.867108,-87.654224, W ROOSEVELT,T048,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,11,41.867108,-87.654224, W ROOSEVELT,T048,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,11,41.896282,-87.655232, W CHICAGO,T049,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,11,41.896282,-87.655232, W CHICAGO,T049,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,22,41.921965,-87.632085, N CANNON DR,T054,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,22,41.921965,-87.632085, N CANNON DR,T054,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,22,41.921965,-87.632085, N CANNON DR,T054,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,22,41.921965,-87.632085, N CANNON DR,T054,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,22,41.921965,-87.632085, N CANNON DR,T054,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,22,41.921965,-87.632085, N CANNON DR,T054,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX SALINARIUS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,17,41.720848,-87.666014, W 95TH ST,T094,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,17,41.720848,-87.666014, W 95TH ST,T094,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,75,42.01743,-87.68776899999999, N OAKLEY AVE,T148,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,75,42.01743,-87.68776899999999, N OAKLEY AVE,T148,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,75,42.01743,-87.68776899999999, N OAKLEY AVE,T148,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,15,41.907645,-87.760886, N LONG AVE,T153,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,15,41.907645,-87.760886, N LONG AVE,T153,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,89,41.732984,-87.649642, S CARPENTER ST,T159,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,89,41.732984,-87.649642, S CARPENTER ST,T159,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,89,41.732984,-87.649642, S CARPENTER ST,T159,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,89,41.732984,-87.649642, S CARPENTER ST,T159,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX SALINARIUS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,36,41.944869,-87.832763, N PITTSBURGH AVE,T011,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,36,41.944869,-87.832763, N PITTSBURGH AVE,T011,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,72,42.011601,-87.81150600000001, N OKETO AVE,T016,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,72,42.011601,-87.81150600000001, N OKETO AVE,T016,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,58,41.986921,-87.689778, N WESTERN AVE,T028,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,58,41.986921,-87.689778, N WESTERN AVE,T028,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,58,41.986921,-87.689778, N WESTERN AVE,T028,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,50,41.801497999999995,-87.763416, S CENTRAL AVE,T031,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,50,41.801497999999995,-87.763416, S CENTRAL AVE,T031,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,50,41.801497999999995,-87.763416, S CENTRAL AVE,T031,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,50,41.801497999999995,-87.763416, S CENTRAL AVE,T031,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,10,41.723195000000004,-87.64997, S VINCENNES,T089,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,11,41.868077,-87.666901, S ASHLAND AVE,T090,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,11,41.868077,-87.666901, S ASHLAND AVE,T090,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,42,41.662014,-87.72460799999999, W 127TH PL,T135,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,42,41.662014,-87.72460799999999, W 127TH PL,T135,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,42,41.662014,-87.72460799999999, W 127TH PL,T135,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,42,41.662014,-87.72460799999999, W 127TH PL,T135,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,42,41.662014,-87.72460799999999, W 127TH PL,T135,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,43,41.878114000000004,-87.629798, N ASHLAND AVE OVERPASS,T145,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,70,41.916265,-87.800515,  W ARMITAGE AVENUE,T151,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,25,41.846075,-87.716277, S MILLARD AVE,T152,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,25,41.846075,-87.716277, S MILLARD AVE,T152,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,35,41.682587,-87.707973, W 116TH ST,T158,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,35,41.682587,-87.707973, W 116TH ST,T158,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,35,41.682587,-87.707973, W 116TH ST,T158,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,37,41.948167,-87.730698, N KEDVALE AVE,T218,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,37,41.948167,-87.730698, N KEDVALE AVE,T218,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,37,41.948167,-87.730698, N KEDVALE AVE,T218,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,45,41.963976,-87.69181, N CAMPBELL AVE,T220,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,45,41.963976,-87.69181, N CAMPBELL AVE,T220,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,45,41.963976,-87.69181, N CAMPBELL AVE,T220,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,46,41.964242,-87.757639, N MILWAUKEE AVE,T003,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,46,41.964242,-87.757639, N MILWAUKEE AVE,T003,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,70,42.008314,-87.77792099999999, N MOSELL AVE,T008,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,70,42.008314,-87.77792099999999, N MOSELL AVE,T008,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,70,42.008314,-87.77792099999999, N MOSELL AVE,T008,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,70,42.008314,-87.77792099999999, N MOSELL AVE,T008,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,61,41.991429,-87.747113, N LEMONT AVE,T012,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,61,41.991429,-87.747113, N LEMONT AVE,T012,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,30,41.857402,-87.694991, W 18TH ST,T043,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,30,41.857402,-87.694991, W 18TH ST,T043,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,30,41.857402,-87.694991, W 18TH ST,T043,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,11,41.868142,-87.696269, S CALIFORNIA,T047,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,11,41.868142,-87.696269, S CALIFORNIA,T047,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,11,41.868142,-87.696269, S CALIFORNIA,T047,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,12,42.010412,-87.66214000000001, W GREENLEAF AVE,T018,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,10,41.899229999999996,-87.716788, N CENTRAL PARK DR,T030,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
2009-07-17,7,2009,10,41.899229999999996,-87.716788, N CENTRAL PARK DR,T030,70,57,64.0,51,13.0,56.0,8.0,1.0,0.0,63,0 days 04:31:00.000000000,0 days 19:25:00.000000000,0 days 14:54:00.000000000,CULEX RESTUANS,0.0,0.0,29.15,10.6,30,0,0,0,0,0,0,0,0
