Date,month,year,Block,Latitude,Longitude,Street,Trap,Species,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,dew_point_depression,WetBulb,wet_bulb_depression,relative_humidity,Heat,Cool,Sunrise,Sunset,daytime,PrecipTotal,StnPressure,ResultSpeed,ResultDir,DZ,BR,FG,HZ,RA,TS,TSRA,VCTS
2007-08-28,8.0,2007.0,10,41.726465000000005,-87.585413, S STONY ISLAND AVE,T138,CULEX PIPIENS,2.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,10,41.726465000000005,-87.585413, S STONY ISLAND AVE,T138,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,10,41.726465000000005,-87.585413, S STONY ISLAND AVE,T138,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,10,41.726465000000005,-87.585413, S STONY ISLAND AVE,T138,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,10,41.726465000000005,-87.585413, S STONY ISLAND AVE,T138,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,10,41.726465000000005,-87.585413, S STONY ISLAND AVE,T138,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,10,41.726465000000005,-87.585413, S STONY ISLAND AVE,T138,CULEX TERRITANS,1.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,13,41.678618,-87.559308, S TORRENCE AVE,T200,CULEX PIPIENS/RESTUANS,10.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,13,41.678618,-87.559308, S TORRENCE AVE,T200,CULEX PIPIENS/RESTUANS,18.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,13,41.678618,-87.559308, S TORRENCE AVE,T200,CULEX PIPIENS,31.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,13,41.678618,-87.559308, S TORRENCE AVE,T200,CULEX PIPIENS,17.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,13,41.678618,-87.559308, S TORRENCE AVE,T200,CULEX TERRITANS,2.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,13,41.678618,-87.559308, S TORRENCE AVE,T200,CULEX TERRITANS,1.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,13,41.737052,-87.54306700000001, S MACKINAW,T206,CULEX PIPIENS/RESTUANS,7.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,13,41.737052,-87.54306700000001, S MACKINAW,T206,CULEX PIPIENS,13.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,13,41.740641,-87.546587, S BRANDON,T209,CULEX PIPIENS/RESTUANS,6.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,13,41.740641,-87.546587, S BRANDON,T209,CULEX PIPIENS,27.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,37,41.680946,-87.535198, E 118TH ST,T212,CULEX PIPIENS/RESTUANS,40.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,37,41.680946,-87.535198, E 118TH ST,T212,CULEX PIPIENS,26.0,1.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,37,41.680946,-87.535198, E 118TH ST,T212,CULEX PIPIENS,35.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,37,41.680946,-87.535198, E 118TH ST,T212,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,37,41.680946,-87.535198, E 118TH ST,T212,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,37,41.680946,-87.535198, E 118TH ST,T212,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,38,41.686398,-87.531635, E 115TH ST,T215,CULEX PIPIENS/RESTUANS,12.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,38,41.686398,-87.531635, E 115TH ST,T215,CULEX PIPIENS,14.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,38,41.686398,-87.531635, E 115TH ST,T215,CULEX SALINARIUS,3.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,38,41.686398,-87.531635, E 115TH ST,T215,CULEX TERRITANS,1.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,81,41.729669,-87.582699, E 91ST ST,T107,CULEX PIPIENS/RESTUANS,4.0,1.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,81,41.729669,-87.582699, E 91ST ST,T107,CULEX PIPIENS,2.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,24,41.704572,-87.56566600000001, E 105TH ST,T128,CULEX PIPIENS/RESTUANS,23.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,24,41.704572,-87.56566600000001, E 105TH ST,T128,CULEX PIPIENS/RESTUANS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,24,41.704572,-87.56566600000001, E 105TH ST,T128,CULEX PIPIENS/RESTUANS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,24,41.704572,-87.56566600000001, E 105TH ST,T128,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,24,41.704572,-87.56566600000001, E 105TH ST,T128,CULEX PIPIENS,41.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,24,41.704572,-87.56566600000001, E 105TH ST,T128,CULEX PIPIENS,49.0,1.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,24,41.704572,-87.56566600000001, E 105TH ST,T128,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,24,41.704572,-87.56566600000001, E 105TH ST,T128,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,24,41.704572,-87.56566600000001, E 105TH ST,T128,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,10,41.750498,-87.605294, S COTTAGE GROVE,T102,CULEX PIPIENS/RESTUANS,12.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,10,41.750498,-87.605294, S COTTAGE GROVE,T102,CULEX PIPIENS,8.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS/RESTUANS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS/RESTUANS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS/RESTUANS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS/RESTUANS,49.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS/RESTUANS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS/RESTUANS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS/RESTUANS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS/RESTUANS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS,43.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS,35.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS,43.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS,50.0,1.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX PIPIENS,50.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,11,41.702723999999996,-87.536497, S AVENUE L,T103,CULEX TERRITANS,2.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,40,41.659112,-87.53869300000001, E 130TH ST,T221,CULEX PIPIENS/RESTUANS,11.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-08-28,8.0,2007.0,40,41.659112,-87.53869300000001, E 130TH ST,T221,CULEX PIPIENS,13.0,0.0,90.0,69.0,80.0,65.0,15.0,70.0,10.0,60.0,0.0,15.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0 days 13:21:00.000000000,0.0,29.34,7.8,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-04,9.0,2007.0,15,41.9216,-87.666455, W WEBSTER AVE,T045,CULEX PIPIENS/RESTUANS,4.0,0.0,90.0,67.0,79.0,59.0,20.0,67.0,12.0,50.0,0.0,14.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000,0 days 13:02:00.000000000,0.0,29.34,2.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-04,9.0,2007.0,15,41.9216,-87.666455, W WEBSTER AVE,T045,CULEX PIPIENS,2.0,0.0,90.0,67.0,79.0,59.0,20.0,67.0,12.0,50.0,0.0,14.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000,0 days 13:02:00.000000000,0.0,29.34,2.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-04,9.0,2007.0,11,41.896282,-87.655232, W CHICAGO,T049,CULEX PIPIENS,1.0,0.0,90.0,67.0,79.0,59.0,20.0,67.0,12.0,50.0,0.0,14.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000,0 days 13:02:00.000000000,0.0,29.34,2.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-04,9.0,2007.0,22,41.921965,-87.632085, N CANNON DR,T054,CULEX PIPIENS/RESTUANS,5.0,0.0,90.0,67.0,79.0,59.0,20.0,67.0,12.0,50.0,0.0,14.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000,0 days 13:02:00.000000000,0.0,29.34,2.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-04,9.0,2007.0,22,41.921965,-87.632085, N CANNON DR,T054,CULEX PIPIENS,8.0,0.0,90.0,67.0,79.0,59.0,20.0,67.0,12.0,50.0,0.0,14.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000,0 days 13:02:00.000000000,0.0,29.34,2.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-04,9.0,2007.0,53,41.891126,-87.61156, N STREETER DR,T129,CULEX PIPIENS/RESTUANS,2.0,0.0,90.0,67.0,79.0,59.0,20.0,67.0,12.0,50.0,0.0,14.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000,0 days 13:02:00.000000000,0.0,29.34,2.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-04,9.0,2007.0,53,41.891126,-87.61156, N STREETER DR,T129,CULEX RESTUANS,1.0,0.0,90.0,67.0,79.0,59.0,20.0,67.0,12.0,50.0,0.0,14.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000,0 days 13:02:00.000000000,0.0,29.34,2.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-04,9.0,2007.0,53,41.891126,-87.61156, N STREETER DR,T129,CULEX PIPIENS,4.0,0.0,90.0,67.0,79.0,59.0,20.0,67.0,12.0,50.0,0.0,14.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000,0 days 13:02:00.000000000,0.0,29.34,2.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-04,9.0,2007.0,53,41.891126,-87.61156, N STREETER DR,T129,CULEX TERRITANS,1.0,0.0,90.0,67.0,79.0,59.0,20.0,67.0,12.0,50.0,0.0,14.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000,0 days 13:02:00.000000000,0.0,29.34,2.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-04,9.0,2007.0,15,41.907645,-87.760886, N LONG AVE,T153,CULEX PIPIENS/RESTUANS,2.0,0.0,90.0,67.0,79.0,59.0,20.0,67.0,12.0,50.0,0.0,14.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000,0 days 13:02:00.000000000,0.0,29.34,2.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-04,9.0,2007.0,38,41.94983,-87.69845699999999, N CALIFORNIA AVE,T019,CULEX PIPIENS/RESTUANS,1.0,0.0,90.0,67.0,79.0,59.0,20.0,67.0,12.0,50.0,0.0,14.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000,0 days 13:02:00.000000000,0.0,29.34,2.2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
